tweetcreatedts;username;text;source;tweet_clean;tweet_english;klasifikasi
22/02/2023 02:58;AtapNews;satu persatu kecurangan ferdy sambo terungkap ingat kebakaran kejagung tersangka ungkap kejanggalan baca selengkapnya disini sambo putricandrawati beritaterkini viral news;Twitter for Android;satu persatu kecurangan ferdy sambo terungkap ingat kebakaran kejagung tersangka ungkap kejanggalan baca selengkapnya disini sambo putricandrawati beritaterkini viral news;one by one ferdy sambo's cheating was revealed to remember the fire of the ago suspect, the full readiness of reading here is the sambo putricandrawati beritaterkini viral new;Positif
22/02/2023 02:37;JemberNetwork;terkait status bharada richard eliezer kapolri listyo sigit prabowo akhirnya buka suara ternyata begini ketentuannya richardeliezer bharadae polripresisi;Twitter for Android;terkait status bharada richard eliezer kapolri listyo sigit prabowo akhirnya buka suara ternyata begini ketentuannya richardeliezer bharadae polripresisi;regarding the status of bharada richard eliezer national police chief listyo sigit prabowo finally opened the voice.;Netral
22/02/2023 02:34;tribunnewswiki;blak blakan sebut hakim wahyu dapat teror sebelum baca vonis pengacara brigadir j bongkar sosoknya hakim wahyuimansantoso ferdysambo teror;Twitter Web App;blak blakan sebut hakim wahyu dapat teror sebelum baca vonis pengacara brigadir j bongkar sosoknya hakim wahyuimansantoso ferdysambo teror;blakan blak said judge wahyu could be terror before reading the verdict of lawyer brigadier j unloading his figure judge wahyuimansantoso ferdysambo terror;Netral
22/02/2023 02:30;disway_id;seorang wanita ditemukan tewas dengan belasan luka tusuk di penginapan begini kata polisi tewas pembunuhan penginapan;TweetDeck;seorang wanita ditemukan tewas dengan belasan luka tusuk di penginapan begini kata polisi tewas pembunuhan penginapan;a woman was found dead with dozens of stab wounds in the inn like this, the police said killed in the inn;Negatif
22/02/2023 02:11;KantorHukum_MRP;sumber fuad brylian yanri pembunuhan berencana jurnal vol  no  maret  lawoffice konsultanhukum pengacaraindonesia lawyer kantorpengacaramalang advokatterbaikmalang pembunuhan pembunuhanberencana hukumpidana;Twitter for Android;sumber fuad brylian yanri pembunuhan berencana jurnal vol no maret lawoffice konsultanhukum pengacaraindonesia lawyer kantorpengacaramalang advokatterbaikmalang pembunuhan pembunuhanberencana hukumpidana;sumber fuad brylian yanri murder planned journal of vol no maret lawoffice consultant lawyer lawyer lawyer lawyer office of advocate bad murder murd;Negatif
22/02/2023 01:44;GTVID_News;kemenkumham telah menyiapkan remisi tambahan bagi bharada e karena richard merupakan justice collaborator dalam kasus pembunuhan berencana brigadir j simak infografis selengkapnya gtv gtvnews news infografis lengkapcepatberitanya bharadae brigadirj kemenkumham;TweetDeck;kemenkumham telah menyiapkan remisi tambahan bagi bharada e karena richard merupakan justice collaborator dalam kasus pembunuhan berencana brigadir j simak infografis selengkapnya gtv gtvnews news infografis lengkapcepatberitanya bharadae brigadirj kemenkumham;kemenkumham has prepared additional remissions for bharada e because richard is a justice collaborator in the case of planned murder brigadier j, see the complete infographic gtv gtvnews news infographics complete.;Positif
22/02/2023 00:12;JaccoJemms;pak is hrsnya bcara ttg hak hidup matinya seseorg saat marak prsidangan saat bgmn terdakwa menghabisi nyawa alm brig j sambo yg kadiv propam gmn bs main hakim sendiri skrng lbh baik sarankan dia tobat amp cb brklakuan baik spy thn  ga jd dieksekusi sambo ismailhasani;Twitter for Android;pak is hrsnya bcara ttg hak hidup matinya seseorg saat marak prsidangan saat bgmn terdakwa menghabisi nyawa alm brig j sambo yg kadiv propam gmn bs main hakim sendiri skrng lbh baik sarankan dia tobat amp cb brklakuan baik spy thn ga jd dieksekusi sambo ismailhasani;mr. is must be about the right to live the death of a while when it is rife when the defendant has killed alm brig j sambo's life that is a propam gmn, how can it be a good judge now.;Positif
21/02/2023 23:53;faktaselebs;satu satunya menteri yang berani angkat bicara tentang kasus ferdy sambo mahfudmd ferdysambo morningg semuanyaaa;Twitter Web App;satu satunya menteri yang berani angkat bicara tentang kasus ferdy sambo mahfudmd ferdysambo morningg semuanyaaa;the only minister who dared to speak up the case of ferdy sambo mahfudmd ferdysambo morninging.;Netral
21/02/2023 21:29;Andikristian_id;dimuka persidangan telah membuka semuanya kita hanya berdo a agar keluarga besar brig j tetap tabah dalam pengharapan dan kasus ini adalah kasus pertama dan terakhir pimpinan menggunakan jabatanya untuk menghilangkan nyawa yg berharga richardeliezer brigadirj ferdysambo;Twitter for Android;dimuka persidangan telah membuka semuanya kita hanya berdo a agar keluarga besar brig j tetap tabah dalam pengharapan dan kasus ini adalah kasus pertama dan terakhir pimpinan menggunakan jabatanya untuk menghilangkan nyawa yg berharga richardeliezer brigadirj ferdysambo;in advance the trial has opened everything we only pray so that the extended family of brig j remains steadfast in hope and this case is the first and last case of the leadership to use his position to get rid of the valuable life of richardeliezer brigadirj ferdysambo;Positif
21/02/2023 17:21;GACOR_313;daftar sekarang link slot gacor  slot rtpslot sambomati sambobebas prayforturkey slot rtpslot slotgacor slotonline sambo judionline situsgacor jackpot maxwin gacor;Twitter Web App;daftar sekarang link slot gacor slot rtpslot sambomati sambobebas prayforturkey slot rtpslot slotgacor slotonline sambo judionline situsgacor jackpot maxwin gacor;list now link gacor slot slot rtpslot sambomati sambobas sambobas prayforturkey slot rtpslot slotonline sambo gambo gambo gambo sitegacor jackpot maxwin gacor;Netral
21/02/2023 17:21;GACOR_313;terbukti gacor setiap hari daftar sekarang link slot gacor  slot rtpslot sambomati sambobebas prayforturkey slot rtpslot slotgacor slotonline sambo judionline situsgacor jackpot maxwin gacor;Twitter Web App;terbukti gacor setiap hari daftar sekarang link slot gacor slot rtpslot sambomati sambobebas prayforturkey slot rtpslot slotgacor slotonline sambo judionline situsgacor jackpot maxwin gacor;proven gacor every day list now the slot slot slot rtpslot sambomati sambobebas prayforturkey slot rtpslot slotonline sambo gambo gambo gambo gamblinggacor jackpot maxwin gacor;Netral
21/02/2023 16:45;ngobrolhukum;tonton episode terbaru kami ngobrolhukum podcastngobrolhukum ferdysambo brigadirj bharadae penuntutan pledoi amicuscuriae episode  series sambo the rambo part  penuntutan nota pembelaan via;Twitter Web App;tonton episode terbaru kami ngobrolhukum podcastngobrolhukum ferdysambo brigadirj bharadae penuntutan pledoi amicuscuriae episode series sambo the rambo part penuntutan nota pembelaan via;watch our latest episode to talk to the law of podcastngrobrolh law ferdysambo brigadierj bharadae prosecution of pledoi amicuscuriae episode series sambo the rambo part prosecution of the defense memorandum via via;Positif
21/02/2023 16:43;putuagenggribig;jurus pemerintah atasi inflasi golkarindonesia airlanggahartarto uuciptakerja sambo bharadae kerjanyata aniesbaswedan pemilu jokowi psi gerindra prabowo ganjar politikidentitas puanmaharani ridwankamil pdip nasdem ekonomi kpk koalisi pks demokrat;Twitter for Android;jurus pemerintah atasi inflasi golkarindonesia airlanggahartarto uuciptakerja sambo bharadae kerjanyata aniesbaswedan pemilu jokowi psi gerindra prabowo ganjar politikidentitas puanmaharani ridwankamil pdip nasdem ekonomi kpk koalisi pks demokrat;government styles overcome inflation golkarindonesia airlanggahartarto uuciptakeja sambo bharadae aniesbaswedan jokowi election psi gerindra prabowo ganjar politics of puanmarani ridwankamil;Netral
21/02/2023 15:30;saringkopinya;dah gitu aja ferdysambo;Twitter for Android;dah gitu aja ferdysambo;that's all ferdysambo;Netral
21/02/2023 14:49;tribunnews;wahyu iman santoso hakim yang menangani kasus pembunuhan brigadir j disebut sempat mendapat teror sebelum menjatuhkan vonis kepada lima terdakwa hal ini dibongkar oleh pengacara keluarga brigadir j martin lukas simanjuntak ld brigadirj;Twitter Web App;wahyu iman santoso hakim yang menangani kasus pembunuhan brigadir j disebut sempat mendapat teror sebelum menjatuhkan vonis kepada lima terdakwa hal ini dibongkar oleh pengacara keluarga brigadir j martin lukas simanjuntak ld brigadirj;wahyu iman santoso hakim who handled the murder case of brigadier j is said to have received a terror before sending down a verdict to five defendants this was demolished by a family lawyer brigadier j martin lukas simanjuntak ld brigadirj;Negatif
21/02/2023 14:45;KawananOligarki;penjahat gak ada insyafnya krn sombong owe cerdas hukum bisa diatur atas jasa pengabdian nya di hadiahi promo gakadayg kebetulan kita lihat saja fragmen lanjutan krn konspirasi nya melebar ke segala arah skandal sambo fragmen pembunuhan k bisa di susul kan;Twitter for Android;penjahat gak ada insyafnya krn sombong owe cerdas hukum bisa diatur atas jasa pengabdian nya di hadiahi promo gakadayg kebetulan kita lihat saja fragmen lanjutan krn konspirasi nya melebar ke segala arah skandal sambo fragmen pembunuhan k bisa di susul kan;criminals do not have awareness because the arrogant law can be arranged for his service in the prize of the promo gakadayg, it happens that we will see the advanced fragments because the conspiracy is widened in all directions of the sambo scandal fragment of the killing can be followed right;Positif
21/02/2023 13:40;mediaindonesia;upaya hukum banding oleh jpu nantinya akan mengajukan memori banding dan juga kontra memori banding berupa risalah yang memuat bantahan bantahan terhadap isi memori banding dari seluruh terdakwa mediaindonesia referensibangsa sambo sumber;TweetDeck;upaya hukum banding oleh jpu nantinya akan mengajukan memori banding dan juga kontra memori banding berupa risalah yang memuat bantahan bantahan terhadap isi memori banding dari seluruh terdakwa mediaindonesia referensibangsa sambo sumber;appeal legal efforts by the prosecutor will later submit an appeal memory and also counter memory of the appeal in the form of a treatise that contains a rebuttal to the contents of the appeal memory of all defendants mediaindonesia references references at sambo sumber refer;Positif
21/02/2023 13:35;TheUncleDee;id biasanya kalau jaksa mengajukan banding untuk memperberat hukuman karena putusan hakim nggak maksimal tapi vonis ferdysambo kan sudah maksimal lalu apa agenda bandingnya;Twitter Web App;id biasanya kalau jaksa mengajukan banding untuk memperberat hukuman karena putusan hakim nggak maksimal tapi vonis ferdysambo kan sudah maksimal lalu apa agenda bandingnya;id usually when the prosecutor appealed to raise the sentence because the judge's decision was not optimal but the ferdysambo verdict was maximal then what was the appeal agenda;Negatif
21/02/2023 13:12;kompascom;lpsk bakal memberikan perlindungan terhadap richard eliezer sampai pertengahan agustus  hal itu dilakukan setelah lpsk memperpanjang status justice collaborator terhadap richard eliezer lt nasional richardeliezer;Twitter Web App;lpsk bakal memberikan perlindungan terhadap richard eliezer sampai pertengahan agustus hal itu dilakukan setelah lpsk memperpanjang status justice collaborator terhadap richard eliezer lt nasional richardeliezer;lpsk will provide protection against richard eliezer until mid -august, it was done after lpsk extended the status of justice collaborator against richard eliezer lt national richardeliez;Netral
21/02/2023 12:57;vivagorontalo;kejagung takkan biarkan ferdy sambo cs dapat keringanan hukuman kejagung ferdysambo vonis hukummati;Twitter for Android;kejagung takkan biarkan ferdy sambo cs dapat keringanan hukuman kejagung ferdysambo vonis hukummati;ago will not let ferdy sambo cs get the relief of the ferdysambo attorney general's offic;Positif
21/02/2023 12:41;JemberNetwork;lpsk ungkap apa yang sebenarnya terjadi hingga mereka sigap amankan bharada richard eliezer sesaat setelah vonis hukuman dijatuhkan majelis hakim lpsk richardeliezer bharadae;Twitter for Android;lpsk ungkap apa yang sebenarnya terjadi hingga mereka sigap amankan bharada richard eliezer sesaat setelah vonis hukuman dijatuhkan majelis hakim lpsk richardeliezer bharadae;lpsk revealed what actually happened until they were alert to secure bharada richard eliezer shortly after the sentence was handed down by the lpsk judg;Positif
21/02/2023 12:35;andini_del;jangan lupa main di malam jumat pisang kamis sambo krisperawat rentalps babysdayout gacor ppsi pegawainagitaslavina malamjumatcrot;Twitter Web App;jangan lupa main di malam jumat pisang kamis sambo krisperawat rentalps babysdayout gacor ppsi pegawainagitaslavina malamjumatcrot;don't forget to play on friday night banana thursday sambo krispertur rentalps babysdayout gacor ppsi pegawainagitaslavina malamjumatcrot;Netral
